date,code,open,high,low,close,peTTM,pbMRQ,psTTM
2020-06-24,sh.603103,16.0000,16.5000,16.0000,16.2600,796.302440,4.583872,5.075843
2020-06-24,sh.603105,8.9500,9.0000,8.7400,8.7400,86.552542,2.992893,10.307528
2020-06-24,sh.603106,9.0000,9.1100,8.7200,8.8000,-106.812966,2.185362,3.254742
2020-06-24,sh.603108,13.5400,13.7400,13.0000,13.0100,27.591799,2.701065,1.105554
2020-06-24,sh.603109,30.0800,33.9100,30.0000,33.3800,41.232260,3.842882,3.865834
2020-06-24,sh.603110,15.1700,15.2000,14.7500,14.9000,42.226856,3.233582,5.421545
2020-06-24,sh.603111,6.4300,6.4600,6.1800,6.2200,8.867760,2.336063,1.811950
2020-06-24,sh.603113,11.6400,12.1400,11.6400,11.8300,9.360310,1.391551,0.987338
2020-06-24,sh.603115,18.2300,18.5100,18.1400,18.5100,34.304075,2.968865,3.571916
2020-06-24,sh.603116,8.8300,9.4500,8.1900,8.5400,65.391668,1.424065,1.838792
2020-06-24,sh.603117,3.6100,3.6200,3.5500,3.5800,36.162501,1.005932,2.457223
2020-06-24,sh.603118,11.8400,12.0200,11.7900,11.8800,33.323369,2.049428,1.228459
2020-06-24,sh.603121,13.3600,13.4400,12.8800,12.8900,38.433535,2.981823,5.524677
2020-06-24,sh.603123,7.5000,7.5000,7.3500,7.3600,43.760578,1.204405,1.000957
2020-06-24,sh.603126,4.0500,4.0700,4.0300,4.0300,22.446142,1.420341,1.097790
2020-06-24,sh.603127,96.4700,98.2900,93.0000,94.6100,115.626314,25.008899,29.800131
2020-06-24,sh.603128,5.9600,6.0200,5.9100,5.9200,17.645745,1.434218,0.578675
2020-06-24,sh.603129,65.0000,68.3800,64.8300,66.9000,41.344975,8.563977,2.756271
2020-06-24,sh.603131,17.0900,18.0000,17.0000,17.5700,61.874678,4.593953,6.620323
2020-06-24,sh.603133,18.0000,18.1900,17.8400,18.0000,-81.443329,4.343138,6.620589
2020-06-24,sh.603136,24.2000,24.4600,23.6900,23.9000,33.681848,3.161579,6.366662
2020-06-24,sh.603138,23.5600,23.6600,22.6600,23.4900,88.946979,10.020613,9.208685
2020-06-24,sh.603139,19.6900,19.8500,19.1700,19.3200,48.923405,1.958624,4.518598
2020-06-24,sh.603156,21.3500,21.3500,21.0000,21.1000,11.262906,2.084255,4.277636
2020-06-24,sh.603157,3.3200,3.3700,3.1600,3.2100,-0.705749,1.899353,0.279204
2020-06-24,sh.603158,23.0700,23.1000,22.5000,22.7300,38.010190,4.540426,4.501986
2020-06-24,sh.603159,11.9800,12.3800,11.8000,12.2600,71.716665,3.956567,3.203556
2020-06-24,sh.603160,213.9500,228.1600,213.2500,226.2800,48.957844,15.398062,15.638160
2020-06-24,sh.603161,13.9700,13.9800,13.7300,13.9000,24.439445,1.420393,1.193358
2020-06-24,sh.603165,11.3800,11.3800,11.2600,11.2800,12.064663,1.928734,1.754776
2020-06-24,sh.603166,6.4600,6.4900,6.2800,6.2800,29.778285,1.707519,2.599295
2020-06-24,sh.603167,7.8200,7.8900,7.7300,7.7700,20.987478,1.097641,2.456206
2020-06-24,sh.603168,8.2800,8.3800,8.1000,8.1100,-234.320248,1.756500,5.986990
2020-06-24,sh.603169,4.1800,4.2200,4.1200,4.1500,-913.744768,2.436629,1.358012
2020-06-24,sh.603177,9.0500,9.0500,8.7400,8.9600,-788.357067,3.510813,2.508528
2020-06-24,sh.603178,8.5300,8.6000,8.3900,8.4300,-9.335972,2.735574,1.431214
2020-06-24,sh.603179,22.2200,22.4100,21.7200,22.1200,40.242416,3.951079,2.208765
2020-06-24,sh.603180,47.0000,47.6700,46.9100,47.1400,19.450229,3.864489,2.113866
2020-06-24,sh.603181,21.5500,21.9900,21.0700,21.7000,23.391338,3.671002,3.309956
2020-06-24,sh.603183,7.1100,7.1400,7.0600,7.0700,24.140560,1.907949,3.069155
2020-06-24,sh.603185,44.1300,44.4900,43.5100,44.0100,49.596758,5.750088,9.095590
2020-06-24,sh.603186,47.7200,49.9700,47.2100,49.2700,66.691452,9.204118,3.506998
2020-06-24,sh.603187,36.5900,38.2400,35.8900,36.2400,26.335658,3.969022,3.772186
2020-06-24,sh.603188,5.8700,5.9300,5.8400,5.8700,-8.615106,1.173024,3.193645
2020-06-24,sh.603189,22.9900,23.1100,22.7900,22.9600,126.960012,5.999384,16.290743
2020-06-24,sh.603192,27.3600,27.3600,26.8500,27.0100,23.318063,2.349244,2.143897
2020-06-24,sh.603195,164.5000,166.5000,161.7900,162.7100,47.129385,10.582863,10.616066
2020-06-24,sh.603196,7.9300,7.9300,7.5600,7.8600,-153.222588,2.081312,1.914573
2020-06-24,sh.603197,28.9000,28.9600,28.4000,28.4900,27.185013,4.415814,1.410540
2020-06-24,sh.603198,22.4200,22.9000,21.4600,21.5500,21.282482,3.461329,5.088954
2020-06-24,sh.603199,21.5800,21.7800,21.2000,21.3700,46.211797,2.015344,5.567510
2020-06-24,sh.603200,43.0000,43.0000,40.9800,41.8000,91.277182,5.301366,7.480461
2020-06-24,sh.603203,27.6500,28.1100,27.6000,27.8900,25.222442,4.275975,9.950972
2020-06-24,sh.603208,99.5000,99.7900,97.2000,98.3300,35.832926,7.655518,4.953750
2020-06-24,sh.603212,24.7100,25.1900,24.1600,25.1600,52.700918,7.416026,4.779447
2020-06-24,sh.603214,31.6000,32.0200,30.5000,31.8900,31.356436,4.438201,1.871914
2020-06-24,sh.603217,27.8700,27.9900,27.6400,27.7000,29.218846,1.616778,3.184536
2020-06-24,sh.603218,16.9600,17.7700,16.9600,17.1800,23.150609,3.604682,3.505853
2020-06-24,sh.603220,17.8000,17.8800,17.4800,17.4900,47.848629,3.717675,3.413829
2020-06-24,sh.603221,14.5600,14.7400,14.4200,14.5000,25.773854,2.414672,3.091558
2020-06-24,sh.603222,35.0600,35.1900,34.5500,34.5600,218.431988,12.788888,15.571776
2020-06-24,sh.603223,11.4900,11.7000,11.4200,11.5800,-442.971508,3.187652,0.529040
2020-06-24,sh.603225,10.2000,10.2500,10.0700,10.1600,12.397383,1.256245,0.450642
2020-06-24,sh.603226,10.8300,10.9800,10.7600,10.9000,27.131085,2.531689,3.288859
2020-06-24,sh.603227,3.8200,3.8400,3.7600,3.7800,30.477395,2.022250,1.257840
2020-06-24,sh.603228,34.6000,34.7200,34.1000,34.5000,33.577971,5.186036,4.550910
2020-06-24,sh.603229,50.5800,54.9000,50.0300,52.9000,170.291247,17.786580,36.014832
2020-06-24,sh.603232,29.0200,29.6900,28.8600,29.2900,112.630181,7.928357,13.924418
2020-06-24,sh.603233,77.9000,78.6000,74.4600,75.9000,62.357625,10.500805,4.177509
2020-06-24,sh.603236,193.1800,198.1400,191.3000,196.9900,152.209645,12.037423,4.769510
2020-06-24,sh.603238,42.0000,42.7200,41.1200,42.3000,43.561975,5.400002,4.272496
2020-06-24,sh.603239,14.0600,14.1800,13.7200,14.0500,37.557630,3.698046,6.071728
2020-06-24,sh.603256,11.4000,11.4600,11.1500,11.2100,96.568252,6.769171,15.233933
2020-06-24,sh.603258,49.6000,52.8600,48.8000,50.8500,42.987372,6.165339,15.445014
2020-06-24,sh.603259,93.0800,96.4900,91.3300,95.8800,125.138211,12.485861,16.676430
2020-06-24,sh.603260,26.6300,27.1400,26.2500,27.0200,26.581113,2.896380,3.033131
2020-06-24,sh.603266,11.6300,11.8100,11.5700,11.7000,33.777030,2.515385,2.667094
2020-06-24,sh.603267,42.1000,42.3500,41.3000,41.7400,36.194416,4.472775,8.832349
2020-06-24,sh.603268,14.5800,15.0800,14.5800,14.6900,148.773573,2.893949,3.533775
2020-06-24,sh.603269,13.0700,13.0800,12.9500,13.0100,44.214977,1.756714,2.269793
2020-06-24,sh.603277,10.9500,11.0800,10.7300,10.7600,15.297393,2.118930,2.608692
2020-06-24,sh.603278,7.8000,7.8000,7.6200,7.6400,21.634813,1.385031,0.836928
2020-06-24,sh.603279,20.6600,21.1300,20.5600,20.7800,21.730468,3.037248,2.767763
2020-06-24,sh.603283,53.3000,56.0000,52.4500,53.1400,87.955281,9.070397,7.820596
2020-06-24,sh.603286,16.6600,16.6600,16.1500,16.2000,64.319858,3.131292,2.952780
2020-06-24,sh.603288,121.9000,124.0000,121.0000,123.8000,73.089920,22.048697,19.869020
2020-06-24,sh.603289,9.9000,10.2700,9.8100,10.2000,26.295130,2.610689,3.632669
2020-06-24,sh.603290,196.0000,214.9900,193.9800,208.0000,232.310492,31.816771,43.316613
2020-06-24,sh.603297,40.6300,41.0700,40.0700,40.4000,31.002827,3.765935,7.711066
2020-06-24,sh.603298,10.4400,11.0600,10.4400,11.0000,14.613436,2.145865,1.097517
2020-06-24,sh.603299,6.0800,6.1000,6.0500,6.1000,24.917576,1.170537,1.211086
2020-06-24,sh.603300,5.9400,6.0100,5.9100,5.9400,16.502784,2.251439,3.553175
2020-06-24,sh.603301,46.0600,46.8000,45.5600,46.2500,42.721524,6.788555,4.041638
2020-06-24,sh.603303,10.8900,11.0300,10.7700,10.8000,15.560215,1.932009,1.257448
2020-06-24,sh.603305,40.0100,40.1600,38.7000,38.8000,79.018804,8.668245,15.298394
2020-06-24,sh.603306,13.9500,14.0500,13.8600,13.9500,20.271756,1.776516,4.828227
2020-06-24,sh.603308,19.9000,20.1700,19.3400,19.5000,72.548574,2.616595,5.338640
2020-06-24,sh.603309,12.8800,12.9600,12.6100,12.9200,30.718470,3.244030,3.510622
2020-06-24,sh.603311,11.7500,11.8200,11.5600,11.6400,28.205350,2.903658,3.679780
2020-06-24,sh.603313,24.5000,25.5600,23.9100,24.5600,22.132946,3.424345,2.042526
2020-06-24,sh.603315,12.5400,12.8000,12.5000,12.5500,32.197077,2.876439,4.741261
2020-06-24,sh.603316,8.3300,8.3300,8.2100,8.2100,50.806431,1.942062,1.822523
2020-06-24,sh.603317,53.3000,53.8900,52.0200,53.2100,106.093392,16.612070,18.158296
2020-06-24,sh.603318,7.2500,7.3000,7.1200,7.1400,-27.576593,3.207389,7.085200
2020-06-24,sh.603319,22.2000,22.3000,21.6700,22.0000,24.159661,2.755041,2.344911
2020-06-24,sh.603320,12.7500,12.7500,12.3800,12.4100,37.051088,2.440857,2.472868
2020-06-24,sh.603321,7.2100,7.2500,7.1200,7.1300,66.767338,2.074437,3.187380
2020-06-24,sh.603322,18.7600,18.7900,18.0000,18.2900,-38.107045,7.599681,2.323938
2020-06-24,sh.603323,4.3900,4.5700,4.3800,4.4600,8.580732,0.686775,2.250266
2020-06-24,sh.603326,18.8300,19.5000,18.8300,19.4500,28.296356,4.600634,3.277749
2020-06-24,sh.603327,25.7000,25.9800,25.5500,25.6800,36.467237,7.568530,7.701019
2020-06-24,sh.603328,10.0500,10.2300,10.0500,10.1200,20.565556,2.764167,3.561272
2020-06-24,sh.603329,16.5000,17.7100,16.1600,16.6000,-22.671665,3.597645,1.422176
2020-06-24,sh.603330,26.9200,28.3900,26.3300,27.4200,150.604087,4.856810,4.646074
2020-06-24,sh.603331,16.0700,16.1300,15.7700,15.8500,32.925834,2.620791,2.473351
2020-06-24,sh.603332,22.8500,22.8500,22.3000,22.4500,19.703331,1.945869,1.940316
2020-06-24,sh.603333,6.6300,6.6500,6.5700,6.6200,49.567526,2.378571,1.907989
2020-06-24,sh.603335,4.5500,4.7100,4.5300,4.6300,60.429230,3.348711,2.499233
2020-06-24,sh.603336,12.6000,12.6900,11.9800,12.0200,48.947124,4.412464,4.569810
2020-06-24,sh.603337,20.5000,20.7000,19.4000,20.7000,39.730534,3.390219,2.665404
2020-06-24,sh.603338,75.5000,76.6800,74.8300,75.4000,51.204574,10.989604,15.152104
2020-06-24,sh.603339,13.4000,13.4100,13.1000,13.1300,23.712074,1.554180,2.615179
2020-06-24,sh.603345,119.2600,121.0000,115.2500,116.4000,69.433643,9.260987,5.049444
2020-06-24,sh.603348,19.5400,19.5500,19.1200,19.3400,95.725654,1.952570,3.176277
2020-06-24,sh.603351,23.7300,23.9200,23.2800,23.5200,25.164498,2.412975,3.732309
2020-06-24,sh.603353,49.9700,49.9700,45.6800,48.0800,44.506388,4.159348,3.740313
2020-06-24,sh.603355,23.9900,24.6500,23.7800,24.4400,19.386981,2.980457,1.805420
2020-06-24,sh.603356,14.9000,15.2000,14.7100,14.9300,33.292339,2.704502,1.408202
2020-06-24,sh.603357,9.9100,9.9600,9.9100,9.9100,14.835217,1.843885,2.877300
2020-06-24,sh.603358,18.2700,18.3900,18.1000,18.1300,37.810997,2.119081,1.498629
2020-06-24,sh.603359,16.8300,17.1200,16.8300,16.9900,15.088410,1.819853,2.707634
2020-06-24,sh.603360,19.2800,19.8600,19.1100,19.3500,13.861495,4.439462,5.411556
2020-06-24,sh.603363,22.7900,23.0000,22.5000,22.6700,72.405527,11.982586,1.902308
2020-06-24,sh.603365,14.0200,14.0200,13.7200,13.9200,13.198770,1.611362,1.288000
2020-06-24,sh.603366,5.5800,5.6300,5.5300,5.5500,61.138755,1.405970,1.400590
2020-06-24,sh.603367,15.9300,16.0200,15.6900,15.7900,14.522213,1.546827,1.815524
2020-06-24,sh.603368,23.5200,24.4000,23.5000,23.6300,12.070562,1.880272,0.568074
2020-06-24,sh.603369,38.1800,38.9700,37.8900,38.0100,34.131583,6.123783,10.168430
2020-06-24,sh.603377,16.8800,17.1300,16.7800,16.8900,58.217621,5.775862,10.166061
2020-06-24,sh.603378,44.0000,45.2800,40.9600,42.4000,115.006338,6.292108,3.450407
2020-06-24,sh.603379,21.6800,21.6900,21.2600,21.3400,24.644940,2.576810,3.669691
2020-06-24,sh.603380,16.8400,16.9800,16.7200,16.8700,20.967303,3.093839,2.587288
2020-06-24,sh.603383,40.8000,42.7200,40.4700,41.7700,56.998617,6.303850,20.785452
2020-06-24,sh.603385,14.1900,14.4400,14.0200,14.3000,17.329792,1.545879,1.731931
2020-06-24,sh.603386,14.0800,14.1800,14.0200,14.1200,424.830157,3.170020,2.019116
2020-06-24,sh.603387,39.6900,40.7000,39.2000,40.4900,35.382714,6.316449,11.586273
2020-06-24,sh.603388,6.9700,7.0300,6.9400,6.9600,15.554675,1.965672,2.173887
2020-06-24,sh.603389,3.8600,3.8900,3.7400,3.7900,-10.126289,1.512440,2.965031
2020-06-24,sh.603390,13.0800,13.1700,12.8500,12.8500,54.292499,2.632112,7.041367
2020-06-24,sh.603392,150.8800,159.4400,150.8800,154.2900,279.852505,41.061770,53.773345
2020-06-24,sh.603393,36.4100,36.6900,35.8100,35.9600,26.308201,4.305008,5.290131
2020-06-24,sh.603396,27.3400,27.9800,26.0000,27.4400,56.120890,3.080775,3.583197
2020-06-24,sh.603398,8.8500,8.8500,8.6500,8.7100,43.217273,3.451991,5.326959
2020-06-24,sh.603399,7.5600,7.6200,7.5000,7.5000,-18.247305,1.912936,1.508806
2020-06-24,sh.603416,37.2300,38.5000,37.2100,38.2900,29.988530,4.307784,7.906121
2020-06-24,sh.603421,14.5800,14.7300,14.4200,14.4500,71.031737,2.284575,3.850994
2020-06-24,sh.603429,30.2000,30.4200,29.5200,29.6700,68.837518,9.502364,18.739790
2020-06-24,sh.603439,34.7400,35.0500,33.0800,33.2500,98.735624,20.005897,15.249965
2020-06-24,sh.603444,485.0000,524.3300,485.0000,524.3300,41.049100,11.089863,15.671439
2020-06-24,sh.603456,28.2000,28.2600,26.9700,27.5000,97.397222,7.649779,10.988225
2020-06-24,sh.603458,20.0100,20.3400,19.8200,20.3100,8.846116,1.402565,1.480774
2020-06-24,sh.603466,17.7900,19.3300,17.7100,18.9200,23.775189,3.213929,2.891169
2020-06-24,sh.603477,12.8900,13.0000,12.7700,12.8700,129.937608,3.712612,6.105516
2020-06-24,sh.603486,30.3000,31.5000,29.8600,31.4900,195.650850,7.068156,3.535867
2020-06-24,sh.603488,6.4000,6.4100,6.2200,6.2500,21.895806,2.045160,5.169533
2020-06-24,sh.603489,129.0000,132.9900,125.0000,131.5000,50.622326,7.684275,14.003040
2020-06-24,sh.603496,21.2000,21.3900,20.7500,21.2300,239.950177,5.480403,11.224599
2020-06-24,sh.603499,18.5500,18.7500,18.1500,18.1800,-1288.281265,4.827782,8.239915
2020-06-24,sh.603500,14.5000,14.7700,14.4000,14.4600,36.331135,2.836089,9.087628
2020-06-24,sh.603501,201.0000,208.4500,200.8800,206.6800,207.229574,19.696030,12.058307
2020-06-24,sh.603505,22.0900,22.0900,21.3500,21.4500,23.935495,5.535812,6.450036
2020-06-24,sh.603506,29.6500,32.0000,29.5000,30.7800,35.240392,5.488327,3.212185
2020-06-24,sh.603507,24.1100,24.5000,23.7000,23.7900,84.734112,2.198394,1.636525
2020-06-24,sh.603508,34.2300,34.4000,33.7100,33.9900,41.945915,2.044001,11.573108
2020-06-24,sh.603515,27.6100,27.8900,27.2800,27.5000,26.085046,4.307104,2.692513
2020-06-24,sh.603516,38.0000,38.2400,37.0400,37.2300,50.569995,5.889284,14.127818
2020-06-24,sh.603517,71.0400,72.2400,68.4500,69.0800,61.566777,9.075230,8.269376
2020-06-24,sh.603518,6.4500,6.4800,6.2600,6.3100,16.557847,0.637067,0.563358
2020-06-24,sh.603519,13.6400,13.6900,13.3400,13.3400,24.608590,3.904050,2.432482
2020-06-24,sh.603520,82.1000,84.4100,79.8500,82.6800,110.904142,18.630170,14.873884
2020-06-24,sh.603527,9.4700,9.4700,9.2700,9.3000,23.000156,2.402004,0.722752
2020-06-24,sh.603528,10.3400,10.4600,10.1700,10.4300,79.406686,4.158646,11.448126
2020-06-24,sh.603530,27.9200,29.4800,27.0500,28.5000,86.740971,10.410408,18.492412
2020-06-24,sh.603533,37.8500,38.3200,36.6100,36.6100,79.249910,11.340012,7.630518
2020-06-24,sh.603535,17.6700,19.1500,17.5500,18.7200,21.295314,1.725080,2.490383
2020-06-24,sh.603536,14.5800,14.5800,14.0100,14.0300,155.080359,3.745995,1.948338
2020-06-24,sh.603538,52.6000,53.5000,49.3800,50.1800,49.325009,5.334482,6.201020
2020-06-24,sh.603551,16.1200,16.2100,15.8100,15.8600,38.658042,3.755999,4.497496
2020-06-24,sh.603555,1.7200,1.7500,1.7100,1.7400,-0.887121,3.782199,0.887557
2020-06-24,sh.603556,14.7400,14.8400,14.5900,14.6200,14.810240,1.363327,2.489895
2020-06-24,sh.603557,8.4600,8.4600,8.2000,8.2500,30.782178,2.292922,2.676125
2020-06-24,sh.603558,9.2700,9.2700,8.8000,8.8000,14.136411,1.179920,2.094940
2020-06-24,sh.603559,21.4200,21.9000,21.1400,21.4900,359.197098,3.556294,4.396159
2020-06-24,sh.603566,28.5100,28.7700,27.1900,27.6000,57.533300,5.486011,12.514462
2020-06-24,sh.603567,12.3100,12.3400,12.0900,12.1200,28.092273,1.916794,3.288868
2020-06-24,sh.603568,21.8900,22.1900,21.6300,22.1600,29.662650,6.070968,13.959652
2020-06-24,sh.603569,9.2000,9.2600,9.0700,9.1000,388.195744,2.119719,1.181669
2020-06-24,sh.603577,10.2400,10.3200,10.1000,10.1300,40.126739,2.307794,1.637220
2020-06-24,sh.603578,20.8600,20.9900,20.4100,20.5300,28.753221,2.967603,5.610583
2020-06-24,sh.603579,27.4100,28.3700,27.2700,27.4900,14.391189,2.320359,1.807689
2020-06-24,sh.603580,12.2400,12.3500,11.9900,12.1000,45.935832,3.742654,8.330748
2020-06-24,sh.603583,66.8300,68.2300,66.0100,66.7000,42.492410,6.322019,8.066216
2020-06-24,sh.603585,17.6000,17.6500,17.4900,17.5800,12.058231,1.581344,1.868712
2020-06-24,sh.603586,16.0100,16.0700,15.8900,15.9000,17.210152,1.506316,2.058952
2020-06-24,sh.603587,16.8500,17.0200,16.7200,16.9200,14.768363,2.373244,3.696635
2020-06-24,sh.603588,11.8300,12.3200,11.7800,11.9700,21.106801,2.844019,1.735046
2020-06-24,sh.603589,48.3000,49.7500,47.8100,49.2800,20.843797,4.075562,7.233662
2020-06-24,sh.603590,38.7900,39.2800,38.0200,38.8300,24.936685,2.235077,6.580611
2020-06-24,sh.603595,32.0800,34.8000,31.4200,34.3000,-78.815144,6.751987,10.241281
2020-06-24,sh.603596,35.8000,35.8900,34.3200,34.6500,36.370319,6.019028,4.553398
2020-06-24,sh.603598,16.7000,16.8600,16.0800,16.2000,-20.775333,12.263047,1.329656
2020-06-24,sh.603599,16.2300,16.3500,16.0600,16.2300,15.532919,1.449444,2.476178
2020-06-24,sh.603600,11.5500,11.6100,11.1500,11.1800,19.720997,2.675224,1.439695
2020-06-24,sh.603601,12.5500,12.5800,12.3500,12.3600,47.142569,5.633739,6.866541
2020-06-24,sh.603602,16.4600,16.5500,16.2600,16.3000,107.879927,4.810608,3.855803
2020-06-24,sh.603603,7.1400,7.1700,6.8400,6.8400,-3.642421,3.482021,1.195044
2020-06-24,sh.603605,174.9500,177.1800,170.2000,173.8500,92.260265,16.598892,11.324595
2020-06-24,sh.603606,13.5200,13.6500,13.3500,13.5300,18.314635,4.081247,2.356058
2020-06-24,sh.603607,16.0000,16.0000,15.5200,15.5800,26.917005,3.243368,4.292251
2020-06-24,sh.603608,11.3700,11.8600,11.1000,11.1000,29.216804,2.222664,2.425096
2020-06-24,sh.603609,14.6900,14.8500,14.4800,14.5800,9.870307,2.243686,0.717474
2020-06-24,sh.603610,30.7900,32.5600,30.7900,32.1100,16.690873,2.284384,2.625663
2020-06-24,sh.603611,20.6000,20.8800,20.4200,20.6000,21.843269,3.306491,1.566149
2020-06-24,sh.603612,11.7400,11.9300,11.6300,11.6900,43.830911,1.606537,0.857749
2020-06-24,sh.603613,90.0000,90.8500,88.3400,90.2300,103.635348,16.373436,2.159400
2020-06-24,sh.603615,8.5500,8.5800,8.4200,8.4500,37.189810,1.489564,2.945680
2020-06-24,sh.603616,6.8500,6.8600,6.6800,6.7200,-21.636877,2.836913,2.339713
2020-06-24,sh.603617,10.4000,10.4800,10.3000,10.3600,29.651829,3.390635,3.388850
2020-06-24,sh.603618,5.5100,5.5400,5.4500,5.5200,37.660331,1.590868,0.782246
2020-06-24,sh.603619,12.3800,12.4700,12.3600,12.4600,-1250.741431,2.106946,1.950401
2020-06-24,sh.603626,12.0100,12.0600,11.6800,11.7900,-30.427893,2.748180,2.627565
2020-06-24,sh.603628,7.3400,7.4200,7.3200,7.4100,-37.973919,2.265066,1.743942
2020-06-24,sh.603629,23.5500,25.6000,23.4000,25.1600,51.355345,2.549315,1.604745
2020-06-24,sh.603630,14.0800,14.1700,13.8000,13.8100,167.577869,1.798824,3.614785
2020-06-24,sh.603633,14.9500,16.2100,14.8000,15.2700,76.220542,4.037320,6.770946
2020-06-24,sh.603636,12.1900,12.3200,12.0800,12.1500,35.329329,2.838310,5.219804
2020-06-24,sh.603637,13.7400,14.3800,13.5600,14.0300,42.371425,3.130595,2.355788
2020-06-24,sh.603638,46.0000,46.7500,45.7100,46.6900,82.461965,13.390269,19.147143
2020-06-24,sh.603639,20.5500,20.6900,20.2600,20.3300,14.584535,2.074291,1.817061
2020-06-24,sh.603648,8.9700,8.9900,8.8600,8.9600,28.671858,1.908633,2.556226
2020-06-24,sh.603650,22.5600,23.3200,22.1600,22.8500,45.930719,5.773944,6.227852
2020-06-24,sh.603655,30.4600,32.3800,29.8100,32.0200,165.143675,6.848300,22.556392
2020-06-24,sh.603656,14.1700,14.2300,13.8000,13.8100,33.099705,2.203501,5.357989
2020-06-24,sh.603657,16.5900,16.7700,16.5100,16.5500,20.817590,2.513552,3.956758
2020-06-24,sh.603658,171.5000,173.7900,165.5700,167.1500,96.453560,22.832989,26.837948
2020-06-24,sh.603659,100.5300,101.7800,97.0100,100.9700,71.457419,12.529041,9.577256
2020-06-24,sh.603660,9.3500,9.4500,9.2000,9.2600,-83.424854,2.673154,1.976404
2020-06-24,sh.603661,52.2300,54.0000,51.3400,51.9100,22.875883,2.039799,1.761149
2020-06-24,sh.603662,44.5100,45.2000,44.3200,44.8800,29.026979,3.008485,7.515794
2020-06-24,sh.603663,14.1000,14.1000,13.8200,13.9900,31.547983,5.036262,3.441925
2020-06-24,sh.603665,15.4500,15.7500,15.3600,15.5300,50.094921,2.211516,2.432367
2020-06-24,sh.603666,75.6600,78.9600,75.2000,77.3000,41.983537,8.581475,14.027985
2020-06-24,sh.603667,8.2500,8.3400,8.1200,8.1400,26.869277,1.366595,1.361573
2020-06-24,sh.603668,10.3000,10.4400,10.1500,10.2300,58.997825,2.990760,1.203255
2020-06-24,sh.603669,8.0000,8.0600,7.7800,7.9200,24.411977,4.094994,3.694287
2020-06-24,sh.603676,10.4400,10.5000,10.3100,10.3900,95.015189,4.670572,6.134774
2020-06-24,sh.603677,10.5100,10.5800,10.3900,10.4000,29.093186,1.981787,1.258299
2020-06-24,sh.603678,27.7700,28.1800,27.5500,27.7100,33.186390,3.935697,4.628548
2020-06-24,sh.603679,41.6900,41.9800,40.7300,40.9100,41.608873,5.854661,5.238943
2020-06-24,sh.603680,12.3500,12.5000,12.0700,12.1500,24.999624,2.279562,2.638660
2020-06-24,sh.603681,18.1600,18.1600,17.8500,17.9200,21.291403,2.158521,1.390027
2020-06-24,sh.603682,11.4000,12.2000,11.3200,11.9100,30.077062,6.080443,6.926880
2020-06-24,sh.603683,12.3900,12.5300,12.2600,12.5000,1089.865173,2.003952,1.773101
2020-06-24,sh.603685,18.4500,18.5000,18.0000,18.3000,29.220073,2.889187,2.866006
2020-06-24,sh.603686,24.6000,24.7100,23.9200,24.0500,33.739597,3.876853,2.259602
2020-06-24,sh.603687,13.6300,13.8300,13.5800,13.6400,64.346584,3.865558,4.552335
2020-06-24,sh.603688,23.2400,23.7200,23.0200,23.2300,47.762928,5.233181,12.741933
2020-06-24,sh.603689,10.1500,10.1500,10.0100,10.1000,16.269938,1.504863,0.796888
2020-06-24,sh.603690,40.2500,42.0800,39.0100,41.1600,126.335157,7.707838,10.787293
2020-06-24,sh.603693,12.7000,13.1600,12.6100,12.9700,20.849063,1.676742,5.106930
2020-06-24,sh.603696,13.0300,13.1600,12.2800,12.3200,72.154195,4.805660,7.671302
2020-06-24,sh.603697,19.2000,19.3800,18.7800,18.9700,33.065448,3.595513,5.899456
2020-06-24,sh.603698,10.9700,11.0000,10.8200,10.8200,59.673449,2.104753,3.480463
2020-06-24,sh.603699,16.2600,16.5000,15.8200,16.0000,25.724641,4.387388,3.820047
2020-06-24,sh.603700,30.1900,30.7600,29.9000,30.2600,27.899980,4.813986,4.481860
2020-06-24,sh.603701,9.1100,9.1600,8.9100,8.9400,46.466735,3.321009,5.278644
2020-06-24,sh.603703,13.4500,13.8500,13.3000,13.4500,871.940216,6.992355,3.700838
2020-06-24,sh.603706,18.0100,18.3700,17.8300,18.2300,20.968289,2.409153,4.612265
2020-06-24,sh.603707,60.7900,61.4500,59.0200,59.3000,64.506210,13.414564,16.425735
2020-06-24,sh.603708,43.7100,44.6800,43.2800,44.1000,54.467426,8.673050,1.602178
2020-06-24,sh.603709,23.2300,23.5500,23.1000,23.2000,90.443880,3.033023,1.734229
2020-06-24,sh.603711,29.6200,29.9600,28.7800,29.0100,57.801481,4.879080,3.396877
2020-06-24,sh.603712,37.1700,37.2900,36.0200,36.6000,81.704263,11.007183,13.212656
2020-06-24,sh.603713,103.6600,104.4400,100.2500,103.2000,77.159686,10.779252,6.266279
2020-06-24,sh.603716,14.7800,14.8200,14.4300,14.5000,46.591438,2.026009,1.697522
2020-06-24,sh.603717,8.4400,8.5600,8.4000,8.4600,38.716832,1.457765,2.714347
2020-06-24,sh.603718,19.5800,19.5800,17.6800,17.9400,984.847913,10.829069,45.536729
2020-06-24,sh.603719,74.3200,74.3200,71.1800,72.3700,90.934513,15.079849,3.724741
2020-06-24,sh.603721,26.2700,26.7300,25.7100,25.7200,162.373375,6.234239,14.123288
2020-06-24,sh.603722,31.0500,31.2500,30.6600,31.1600,64.309860,4.938780,5.774802
